1 	0.10
2 	0.10
3 	0.09
4 	0.09
5 	0.10
6 	0.09
7 	0.09
8 	0.09
9 	0.09
10 	0.09
11 	0.09
12 	0.09
13 	0.10
14 	0.09
15 	0.09
16 	0.09
17 	0.09
18 	0.09
19 	0.09
20 	0.09
21 	0.10
22 	0.10
23 	0.09
24 	0.09
25 	0.09
26 	0.09
27 	0.09
28 	0.09
29 	0.09
30 	0.09
31 	0.09
32 	0.09
33 	0.09
34 	0.09
35 	0.10
36 	0.10
37 	0.09
38 	0.10
39 	0.09
40 	0.09
41 	0.09
42 	0.10
43 	0.09
44 	0.09
45 	0.09
46 	0.09
47 	0.09
48 	0.10
49 	0.09
50 	0.09
51 	0.10
52 	0.09
53 	0.10
54 	0.09
55 	0.10
56 	0.10
57 	0.10
58 	0.09
59 	0.09
60 	0.09
61 	0.10
62 	0.10
63 	0.09
64 	0.09
65 	0.09
66 	0.09
67 	0.09
68 	0.09
69 	0.09
70 	0.09
71 	0.09
72 	0.10
73 	0.09
74 	0.09
75 	0.09
76 	0.09
77 	0.09
78 	0.09
79 	0.09
80 	0.09
81 	0.09
82 	0.10
83 	0.09
84 	0.09
85 	0.09
86 	0.10
87 	0.09
88 	0.09
89 	0.09
90 	0.09
91 	0.09
92 	0.09
93 	0.10
94 	0.09
95 	0.10
96 	0.09
97 	0.09
98 	0.09
99 	0.09
100 	0.09
101 	0.09
102 	0.09
103 	0.09
104 	0.10
105 	0.10
106 	0.09
107 	0.09
108 	0.09
109 	0.09
110 	0.09
111 	0.09
112 	0.09
113 	0.09
114 	0.09
115 	0.09
116 	0.09
117 	0.10
118 	0.09
119 	0.09
120 	0.09
121 	0.09
122 	0.09
123 	0.10
124 	0.09
125 	0.09
126 	0.09
127 	0.09
128 	0.09
129 	0.10
130 	0.09
131 	0.09
132 	0.09
133 	0.10
134 	0.08
135 	0.10
136 	0.09
137 	0.09
138 	0.09
139 	0.10
140 	0.10
141 	0.09
142 	0.09
143 	0.09
144 	0.09
145 	0.09
146 	0.10
147 	0.09
148 	0.09
149 	0.09
150 	0.10
151 	0.09
152 	0.09
153 	0.09
154 	0.10
155 	0.09
156 	0.09
157 	0.09
158 	0.09
159 	0.09
160 	0.10
161 	0.10
162 	0.09
163 	0.09
164 	0.09
165 	0.09
166 	0.09
167 	0.09
168 	0.09
169 	0.09
170 	0.09
171 	0.10
172 	0.10
173 	0.09
174 	0.09
175 	0.09
176 	0.09
177 	0.10
178 	0.09
179 	0.09
180 	0.09
181 	0.09
182 	0.10
183 	0.09
184 	0.09
185 	0.09
186 	0.09
187 	0.09
188 	0.09
189 	0.09
190 	0.09
191 	0.09
192 	0.09
193 	0.09
194 	0.09
195 	0.10
196 	0.09
197 	0.09
198 	0.09
199 	0.09
200 	0.09
201 	0.09
202 	0.09
203 	0.10
204 	0.10
205 	0.10
206 	0.09
207 	0.09
208 	0.09
209 	0.09
210 	0.10
211 	0.09
212 	0.09
213 	0.09
214 	0.09
215 	0.09
216 	0.09
217 	0.09
218 	0.09
219 	0.09
220 	0.09
221 	0.10
222 	0.09
223 	0.10
224 	0.10
225 	0.09
226 	0.09
227 	0.10
228 	0.09
229 	0.09
230 	0.10
231 	0.09
232 	0.09
233 	0.09
234 	0.09
235 	0.12
236 	0.09
237 	0.10
238 	0.09
239 	0.10
240 	0.09
241 	0.10
242 	0.09
243 	0.09
244 	0.10
245 	0.10
246 	0.10
247 	0.10
248 	0.10
249 	0.10
250 	0.10
251 	0.09
252 	0.09
253 	0.09
254 	0.09
255 	0.09
256 	0.10
257 	0.09
258 	0.10
259 	0.09
260 	0.10
261 	0.10
262 	0.09
263 	0.09
264 	0.09
265 	0.10
266 	0.10
267 	0.10
268 	0.10
269 	0.09
270 	0.10
271 	0.09
272 	0.10
273 	0.09
274 	0.10
275 	0.10
276 	0.10
277 	0.10
278 	0.10
279 	0.10
280 	0.10
281 	0.10
282 	0.10
283 	0.10
284 	0.09
285 	0.10
286 	0.10
287 	0.09
288 	0.10
289 	0.09
290 	0.09
291 	0.10
292 	0.09
293 	0.10
294 	0.09
295 	0.10
296 	0.09
297 	0.09
298 	0.10
299 	0.09
300 	0.09
301 	0.09
302 	0.09
303 	0.10
304 	0.09
305 	0.09
306 	0.10
307 	0.09
308 	0.10
309 	0.10
310 	0.10
311 	0.09
312 	0.10
313 	0.10
314 	0.10
315 	0.11
316 	0.09
317 	0.09
318 	0.10
319 	0.10
320 	0.09
321 	0.10
322 	0.09
323 	0.10
324 	0.10
325 	0.10
326 	0.10
327 	0.10
328 	0.10
329 	0.10
330 	0.10
331 	0.09
332 	0.10
333 	0.09
334 	0.10
335 	0.10
336 	0.10
337 	0.10
338 	0.09
339 	0.09
340 	0.09
341 	0.09
342 	0.09
343 	0.10
344 	0.10
345 	0.10
346 	0.09
347 	0.10
348 	0.10
349 	0.09
350 	0.10
351 	0.10
352 	0.10
353 	0.10
354 	0.09
355 	0.10
356 	0.09
357 	0.09
358 	0.09
359 	0.10
360 	0.09
361 	0.10
362 	0.09
363 	0.10
364 	0.10
365 	0.10
366 	0.09
367 	0.09
368 	0.09
369 	0.10
370 	0.09
371 	0.10
372 	0.10
373 	0.10
374 	0.10
375 	0.10
376 	0.10
377 	0.10
378 	0.10
379 	0.09
