1 	0.10
2 	0.10
3 	0.10
4 	0.08
5 	0.09
6 	0.09
7 	0.09
8 	0.09
9 	0.11
10 	0.09
11 	0.11
12 	0.10
13 	0.10
14 	0.09
15 	0.10
16 	0.09
17 	0.10
18 	0.09
19 	0.09
20 	0.10
21 	0.11
22 	0.09
23 	0.10
24 	0.09
25 	0.10
26 	0.10
27 	0.10
28 	0.09
29 	0.08
30 	0.08
31 	0.08
32 	0.09
33 	0.09
34 	0.09
35 	0.10
36 	0.10
37 	0.11
38 	0.09
39 	0.09
40 	0.09
41 	0.10
42 	0.09
43 	0.10
44 	0.09
45 	0.09
46 	0.10
47 	0.09
48 	0.09
49 	0.09
50 	0.10
51 	0.09
52 	0.10
53 	0.09
54 	0.08
55 	0.08
56 	0.08
57 	0.08
58 	0.08
59 	0.09
60 	0.09
61 	0.09
62 	0.10
63 	0.10
64 	0.09
65 	0.10
66 	0.09
67 	0.09
68 	0.09
69 	0.11
70 	0.10
71 	0.11
72 	0.10
73 	0.10
74 	0.09
75 	0.10
76 	0.09
77 	0.09
78 	0.09
79 	0.08
80 	0.08
81 	0.08
82 	0.08
83 	0.09
84 	0.10
85 	0.10
86 	0.10
87 	0.09
88 	0.09
89 	0.10
90 	0.09
91 	0.09
92 	0.10
93 	0.10
94 	0.09
95 	0.09
96 	0.10
97 	0.09
98 	0.09
99 	0.10
100 	0.09
101 	0.09
102 	0.10
103 	0.09
104 	0.08
105 	0.08
106 	0.08
107 	0.08
108 	0.09
109 	0.09
110 	0.10
111 	0.09
112 	0.09
113 	0.09
114 	0.09
115 	0.10
116 	0.09
117 	0.10
118 	0.09
119 	0.10
120 	0.09
121 	0.10
122 	0.09
123 	0.10
124 	0.10
125 	0.09
126 	0.09
127 	0.09
128 	0.10
129 	0.08
130 	0.08
131 	0.08
132 	0.09
133 	0.09
134 	0.10
135 	0.10
136 	0.09
137 	0.10
138 	0.09
139 	0.10
140 	0.09
141 	0.10
142 	0.09
143 	0.09
144 	0.09
145 	0.09
146 	0.09
147 	0.09
148 	0.09
149 	0.09
150 	0.09
151 	0.09
152 	0.09
153 	0.09
154 	0.08
155 	0.08
156 	0.08
157 	0.08
158 	0.09
159 	0.09
160 	0.09
161 	0.10
162 	0.09
163 	0.09
164 	0.09
165 	0.10
166 	0.10
167 	0.09
168 	0.10
169 	0.09
170 	0.09
171 	0.09
172 	0.09
173 	0.10
174 	0.09
175 	0.10
176 	0.09
177 	0.10
178 	0.09
179 	0.08
180 	0.08
181 	0.08
182 	0.08
183 	0.09
184 	0.09
185 	0.09
186 	0.10
187 	0.09
188 	0.10
189 	0.09
190 	0.09
191 	0.09
192 	0.09
193 	0.09
194 	0.10
195 	0.10
196 	0.09
197 	0.09
198 	0.09
199 	0.10
200 	0.09
201 	0.09
202 	0.09
203 	0.09
204 	0.08
205 	0.09
206 	0.09
207 	0.09
208 	0.09
209 	0.10
210 	0.09
211 	0.10
212 	0.10
213 	0.09
214 	0.10
215 	0.09
216 	0.09
217 	0.10
218 	0.10
219 	0.09
220 	0.09
221 	0.10
222 	0.09
223 	0.10
224 	0.09
225 	0.10
226 	0.10
227 	0.10
228 	0.09
229 	0.08
230 	0.08
231 	0.09
232 	0.08
233 	0.09
234 	0.09
235 	0.10
236 	0.09
237 	0.09
238 	0.09
239 	0.09
240 	0.09
241 	0.09
242 	0.10
243 	0.09
244 	0.09
245 	0.10
246 	0.09
247 	0.09
248 	0.10
249 	0.09
250 	0.09
251 	0.09
252 	0.09
253 	0.09
254 	0.08
255 	0.08
256 	0.08
257 	0.08
258 	0.09
259 	0.09
260 	0.09
261 	0.10
262 	0.10
263 	0.10
264 	0.09
265 	0.09
266 	0.09
267 	0.09
268 	0.10
269 	0.09
270 	0.10
271 	0.09
272 	0.10
273 	0.09
274 	0.09
275 	0.09
276 	0.10
277 	0.09
278 	0.09
279 	0.08
280 	0.08
281 	0.08
282 	0.09
283 	0.09
284 	0.09
285 	0.09
286 	0.09
287 	0.10
288 	0.09
289 	0.09
290 	0.09
291 	0.09
292 	0.09
293 	0.10
294 	0.09
295 	0.09
296 	0.10
297 	0.09
298 	0.09
299 	0.10
300 	0.09
301 	0.09
302 	0.12
303 	0.10
304 	0.08
305 	0.08
306 	0.08
307 	0.08
308 	0.08
309 	0.10
310 	0.10
311 	0.10
312 	0.09
313 	0.10
314 	0.09
315 	0.09
316 	0.10
317 	0.10
318 	0.09
319 	0.09
320 	0.09
321 	0.09
322 	0.09
323 	0.10
324 	0.09
325 	0.09
326 	0.10
327 	0.09
328 	0.09
329 	0.08
330 	0.09
331 	0.08
332 	0.08
333 	0.08
334 	0.09
335 	0.09
336 	0.09
337 	0.09
338 	0.10
339 	0.10
340 	0.10
341 	0.09
342 	0.09
343 	0.10
344 	0.10
345 	0.10
346 	0.09
347 	0.09
348 	0.09
349 	0.10
350 	0.09
351 	0.10
352 	0.09
353 	0.09
354 	0.08
355 	0.09
356 	0.09
357 	0.08
358 	0.08
359 	0.09
360 	0.10
361 	0.09
362 	0.09
363 	0.10
364 	0.09
365 	0.09
366 	0.10
367 	0.09
368 	0.09
369 	0.09
370 	0.10
371 	0.09
372 	0.09
373 	0.10
374 	0.09
375 	0.10
376 	0.09
377 	0.11
378 	0.10
379 	0.09
