1 	0.11
2 	0.10
3 	0.10
4 	0.09
5 	0.09
6 	0.09
7 	0.10
8 	0.09
9 	0.08
10 	0.08
11 	0.09
12 	0.10
13 	0.10
14 	0.09
15 	0.10
16 	0.10
17 	0.10
18 	0.09
19 	0.09
20 	0.10
21 	0.10
22 	0.10
23 	0.10
24 	0.09
25 	0.10
26 	0.10
27 	0.09
28 	0.10
29 	0.09
30 	0.10
31 	0.10
32 	0.08
33 	0.08
34 	0.08
35 	0.09
36 	0.10
37 	0.10
38 	0.09
39 	0.09
40 	0.10
41 	0.10
42 	0.10
43 	0.10
44 	0.10
45 	0.10
46 	0.09
47 	0.10
48 	0.10
49 	0.10
50 	0.10
51 	0.10
52 	0.11
53 	0.10
54 	0.09
55 	0.08
56 	0.08
57 	0.09
58 	0.09
59 	0.09
60 	0.09
61 	0.09
62 	0.10
63 	0.09
64 	0.09
65 	0.10
66 	0.11
67 	0.09
68 	0.10
69 	0.09
70 	0.18
71 	0.10
72 	0.10
73 	0.10
74 	0.09
75 	0.09
76 	0.09
77 	0.08
78 	0.09
79 	0.09
80 	0.10
81 	0.10
82 	0.09
83 	0.09
84 	0.10
85 	0.09
86 	0.10
87 	0.09
88 	0.09
89 	0.09
90 	0.09
91 	0.10
92 	0.10
93 	0.09
94 	0.10
95 	0.09
96 	0.09
97 	0.10
98 	0.09
99 	0.08
100 	0.09
101 	0.09
102 	0.09
103 	0.10
104 	0.09
105 	0.09
106 	0.09
107 	0.09
108 	0.09
109 	0.09
110 	0.10
111 	0.10
112 	0.10
113 	0.09
114 	0.09
115 	0.09
116 	0.09
117 	0.09
118 	0.09
119 	0.10
120 	0.09
121 	0.09
122 	0.09
123 	0.08
124 	0.09
125 	0.09
126 	0.09
127 	0.09
128 	0.10
129 	0.09
130 	0.09
131 	0.09
132 	0.10
133 	0.10
134 	0.09
135 	0.09
136 	0.09
137 	0.09
138 	0.10
139 	0.09
140 	0.09
141 	0.09
142 	0.10
143 	0.09
144 	0.09
145 	0.08
146 	0.09
147 	0.08
148 	0.08
149 	0.09
150 	0.10
151 	0.09
152 	0.09
153 	0.10
154 	0.09
155 	0.09
156 	0.10
157 	0.09
158 	0.09
159 	0.09
160 	0.09
161 	0.09
162 	0.09
163 	0.10
164 	0.10
165 	0.09
166 	0.09
167 	0.09
168 	0.10
169 	0.08
170 	0.08
171 	0.08
172 	0.10
173 	0.10
174 	0.09
175 	0.10
176 	0.09
177 	0.09
178 	0.10
179 	0.09
180 	0.09
181 	0.09
182 	0.10
183 	0.09
184 	0.09
185 	0.10
186 	0.09
187 	0.09
188 	0.09
189 	0.09
190 	0.10
191 	0.09
192 	0.09
193 	0.08
194 	0.08
195 	0.08
196 	0.09
197 	0.10
198 	0.09
199 	0.09
200 	0.10
201 	0.09
202 	0.11
203 	0.09
204 	0.10
205 	0.09
206 	0.10
207 	0.09
208 	0.09
209 	0.09
210 	0.09
211 	0.09
212 	0.09
213 	0.09
214 	0.09
215 	0.09
216 	0.08
217 	0.08
218 	0.09
219 	0.09
220 	0.10
221 	0.10
222 	0.09
223 	0.10
224 	0.09
225 	0.10
226 	0.09
227 	0.09
228 	0.10
229 	0.09
230 	0.09
231 	0.10
232 	0.09
233 	0.10
234 	0.09
235 	0.10
236 	0.09
237 	0.09
238 	0.09
239 	0.09
240 	0.08
241 	0.08
242 	0.08
243 	0.09
244 	0.10
245 	0.10
246 	0.09
247 	0.09
248 	0.09
249 	0.10
250 	0.09
251 	0.09
252 	0.09
253 	0.09
254 	0.09
255 	0.10
256 	0.09
257 	0.09
258 	0.10
259 	0.09
260 	0.09
261 	0.09
262 	0.10
263 	0.08
264 	0.08
265 	0.08
266 	0.09
267 	0.09
268 	0.09
269 	0.09
270 	0.09
271 	0.09
272 	0.09
273 	0.09
274 	0.09
275 	0.10
276 	0.09
277 	0.10
278 	0.09
279 	0.09
280 	0.09
281 	0.09
282 	0.09
283 	0.09
284 	0.09
285 	0.09
286 	0.09
287 	0.09
288 	0.08
289 	0.09
290 	0.10
291 	0.09
292 	0.10
293 	0.10
294 	0.10
295 	0.09
296 	0.09
297 	0.10
298 	0.09
299 	0.09
300 	0.10
301 	0.09
302 	0.09
303 	0.09
304 	0.10
305 	0.09
306 	0.10
307 	0.10
308 	0.09
309 	0.09
310 	0.09
311 	0.08
312 	0.09
313 	0.09
314 	0.10
315 	0.09
316 	0.09
317 	0.10
318 	0.09
319 	0.09
320 	0.09
321 	0.09
322 	0.09
323 	0.09
324 	0.09
325 	0.09
326 	0.09
327 	0.09
328 	0.11
329 	0.10
330 	0.10
331 	0.10
332 	0.09
333 	0.08
334 	0.08
335 	0.08
336 	0.09
337 	0.09
338 	0.09
339 	0.09
340 	0.10
341 	0.09
342 	0.09
343 	0.09
344 	0.09
345 	0.09
346 	0.09
347 	0.10
348 	0.09
349 	0.09
350 	0.10
351 	0.10
352 	0.10
353 	0.09
354 	0.09
355 	0.10
